,,HLAVNÕ MÃSTO PRAHA,,,,,,,,,,,,,,,
CZ020,2105,»ernoöice,1,Bojanovice,539104,obec,3,3,1 090,501,86,110,-,1,-,,CZ020A
CZ020,2105,»ernoöice,2,Brat¯Ìnov,571199,obec,1,1,421,205,37,35,-,-,-,,CZ020A
CZ020,2105,»ernoöice,3,B¯ezov·-Oleöko,599735,obec,2,2,648,1 403,277,255,2,1,-,,CZ020A
CZ020,2105,»ernoöice,4,Buö,540048,obec,1,1,685,339,45,71,2,1,-,,CZ020A
CZ020,2105,»ernoöice,5,»ernolice,539121,obec,1,1,319,566,128,97,2,1,-,,CZ020A
CZ020,2105,»ernoöice,6,»ernoöice,539139,mÏsto,1,1,906,7 570,1 555,1 400,2,1,1,,CZ020A
CZ020,2105,»ernoöice,7,»erven˝ ⁄jezd,532215,obec,1,1,534,1 626,374,215,2,1,1,,CZ020A
CZ020,2105,»ernoöice,8,»ÌËovice,539147,obec,1,2,652,303,43,53,-,-,1,,CZ020A
CZ020,2105,»ernoöice,9,»isovice,539155,obec,2,1,1 200,1 173,246,235,2,1,1,,CZ020A
CZ020,2105,»ernoöice,10,Davle,539163,mÏstys,3,2,747,1 820,389,350,2,1,-,,CZ020A
CZ020,2105,»ernoöice,11,DobrovÌz,539171,obec,1,1,597,588,115,115,2,1,1,,CZ020A
CZ020,2105,»ernoöice,12,Dob¯ÌË,539180,obec,1,1,349,585,66,46,2,1,1,,CZ020A
CZ020,2105,»ernoöice,13,Dob¯ichovice,539198,mÏsto,1,1,1 092,3 770,806,706,2,1,1,,CZ020A
CZ020,2105,»ernoöice,14,DolnÌ B¯eûany,539210,obec,4,2,1 063,4 620,1 078,591,2,1,1,,CZ020A
CZ020,2105,»ernoöice,15,DrahelËice,531146,obec,1,1,477,1 508,423,119,2,1,1,,CZ020A
CZ020,2105,»ernoöice,16,Holubice,539228,obec,2,2,796,2 149,589,213,2,1,-,,CZ020A
CZ020,2105,»ernoöice,17,HoromÏ¯ice,539236,obec,1,1,805,5 080,1 074,671,2,1,1,,CZ020A
CZ020,2105,»ernoöice,18,Hostivice,539244,mÏsto,2,2,1 447,9 123,1 726,1 385,2,1,1,,CZ020A
CZ020,2105,»ernoöice,19,Hradiötko,539252,obec,4,1,1 188,2 411,490,481,2,1,-,,CZ020A
CZ020,2105,»ernoöice,20,Hvozdnice,539261,obec,1,1,470,582,104,131,2,1,-,,CZ020A
CZ020,2105,»ernoöice,21,ChoteË,539287,obec,1,1,370,379,71,57,-,1,1,,CZ020A
CZ020,2105,»ernoöice,22,Chr·öùany,539295,obec,1,1,415,1 127,220,141,2,1,1,,CZ020A
CZ020,2105,»ernoöice,23,Ch˝nÏ,539309,obec,1,1,500,4 657,1 371,292,2,1,1,,CZ020A
CZ020,2105,»ernoöice,24,Ch˝nice,513431,obec,1,1,420,438,83,68,2,1,1,,CZ020A
CZ020,2105,»ernoöice,25,JeneË,539317,obec,1,1,734,1 342,220,259,2,1,1,,CZ020A
CZ020,2105,»ernoöice,26,Jesenice,539325,mÏsto,4,4,1 754,10 169,2 340,1 097,2,1,1,,CZ020A
CZ020,2105,»ernoöice,27,JÌlovÈ u Prahy,539333,mÏsto,7,3,1 625,5 165,1 078,882,2,1,1,,CZ020A
CZ020,2105,»ernoöice,28,JÌloviötÏ,539341,obec,1,1,1 401,718,109,148,2,1,1,,CZ020A
CZ020,2105,»ernoöice,29,JinoËany,539350,obec,1,1,375,2 232,551,245,2,1,1,,CZ020A
CZ020,2105,»ernoöice,30,Kamenn˝ P¯Ìvoz,539368,obec,4,2,627,1 547,261,336,2,1,1,,CZ020A
CZ020,2105,»ernoöice,31,KarlÌk,599727,obec,1,1,188,485,98,76,2,1,1,,CZ020A
CZ020,2105,»ernoöice,32,KlÌnec,571211,obec,1,1,517,792,163,128,2,1,-,,CZ020A
CZ020,2105,»ernoöice,33,KnÏûeves,539384,obec,1,1,255,627,107,125,2,1,1,,CZ020A
CZ020,2105,»ernoöice,34,Koso¯,539392,obec,1,1,389,855,122,167,2,1,1,,CZ020A
